연도,역명,승차총승객수,하차총승객수,총이용량
2024,사당,35859,40873,76732
2024,방배,9991,10119,20110
2024,교대,16522,20399,36921
2024,강남,61027,60729,121756
2024,삼성,40782,39464,80246
2024,잠실,76923,74365,151288
2024,잠실나루,8344,8047,16391
2024,구의,18953,17837,36790
2024,건대입구,34199,36577,70776
2024,성수,31672,35929,67601
2024,한양대,4800,5069,9869
2024,왕십리,12860,12735,25595
2024,상왕십리,10591,10112,20703
2024,신당,12080,13090,25170
2024,시청,13128,10583,23711
2024,시청,8725,6839,15564
2024,신당,8765,9315,18080
2024,상왕십리,7753,7862,15615
2024,왕십리,9131,8787,17918
2024,한양대,2888,3162,6050
2024,성수,26172,28773,54945
2024,건대입구,25902,26759,52661
2024,구의,12681,12734,25415
2024,잠실나루,5902,5886,11788
2024,잠실,58667,54527,113194
2024,삼성,31691,30098,61789
2024,강남,35918,34768,70686
2024,교대,10861,12934,23795
2024,방배,7306,7554,14860
2024,사당,25310,27663,52973
2024,봉천,13305,13017,26322
2024,신림,34773,34187,68960
2024,신대방,16026,15497,31523
2024,구로디지털단지,26809,26298,53107
2024,대림,16238,16534,32772
2024,신도림,33183,32624,65807
2024,문래,9496,10079,19575
2024,영등포구청,9516,9862,19378
2024,당산,8514,9258,17772
2024,합정,23314,24918,48232
2024,홍대입구,66542,67011,133553
2024,이대,8838,9792,18630
2024,아현,6011,5732,11743
2024,충정로,4287,4745,9032
2024,용답,1818,1742,3560
2024,신설동,3259,3352,6611
2024,양천구청,3370,3424,6794
2024,용두,1450,1384,2834
2024,교대,33947,40125,74072
2024,강남,84965,82953,167918
2024,삼성,56501,57545,114046
2024,잠실,74233,72760,146993
2024,잠실나루,16207,15986,32193
2024,구의,26209,25915,52124
2024,건대입구,33676,34969,68645
2024,성수,44785,48801,93586
2024,한양대,8160,8871,17031
2024,왕십리,15473,14474,29947
2024,상왕십리,15145,15210,30355
2024,신당,15013,15560,30573
2024,시청,28701,27560,56261
2024,용두,2590,2730,5320
2024,양천구청,6950,7370,14320
2024,신설동,3472,3451,6923
2024,용답,2914,2885,5799
2024,충정로,10853,11419,22272
2024,아현,11582,10595,22177
2024,이대,15722,17062,32784
2024,홍대입구,65825,69308,135133
2024,합정,30893,32620,63513
2024,당산,18038,21484,39522
2024,영등포구청,24313,24728,49041
2024,문래,24862,25351,50213
2024,신도림,50792,48637,99429
2024,대림,25152,25532,50684
2024,구로디지털단지,60788,60942,121730
2024,신대방,25802,25099,50901
2024,신림,55313,53757,109070
2024,봉천,25572,24398,49970
2024,사당,39263,42485,81748
2024,방배,16189,16534,32723
2024,시청,30234,29132,59366
2024,신당,15706,16366,32072
2024,상왕십리,15664,15545,31209
2024,왕십리,16011,15020,31031
2024,한양대,8349,8923,17272
2024,성수,46881,51528,98409
2024,건대입구,34623,36429,71052
2024,구의,27160,26392,53552
2024,잠실나루,16991,16307,33298
2024,잠실,78456,77513,155969
2024,삼성,61955,63172,125127
2024,강남,87734,85463,173197
2024,교대,35022,41414,76436
2024,방배,17093,17520,34613
2024,사당,41716,44784,86500
2024,봉천,26358,24934,51292
2024,신림,56582,54823,111405
2024,신대방,26561,25697,52258
2024,구로디지털단지,62330,62276,124606
2024,대림,25324,25739,51063
2024,신도림,52708,50945,103653
2024,문래,25132,25527,50659
2024,영등포구청,24665,25375,50040
2024,당산,19184,22479,41663
2024,합정,33052,34871,67923
2024,홍대입구,68574,71579,140153
2024,이대,16055,17757,33812
2024,아현,11842,11038,22880
2024,충정로,11110,11682,22792
2024,용답,2981,2970,5951
2024,신설동,3348,3407,6755
2024,양천구청,7193,7727,14920
2024,용두,2773,2776,5549
2024,대림,25250,25636,50886
2024,신도림,54709,52902,107611
2024,문래,25637,26291,51928
2024,영등포구청,25166,25911,51077
2024,당산,19091,22805,41896
2024,합정,33069,35499,68568
2024,홍대입구,69907,75636,145543
2024,이대,16704,18195,34899
2024,아현,12044,11251,23295
2024,충정로,11293,12047,23340
2024,용답,3045,2902,5947
2024,신설동,3570,3465,7035
2024,양천구청,7198,7667,14865
2024,용두,2657,2693,5350
2024,시청,31279,29906,61185
2024,신당,16118,16815,32933
2024,상왕십리,16114,15885,31999
2024,왕십리,16850,15652,32502
2024,한양대,8444,8888,17332
2024,성수,47237,51834,99071
2024,건대입구,35233,37252,72485
2024,구의,27385,26367,53752
2024,잠실나루,17184,16485,33669
2024,잠실,79981,78491,158472
2024,삼성,62855,64114,126969
2024,강남,88294,86314,174608
2024,교대,35751,42343,78094
2024,방배,17202,17845,35047
2024,사당,42333,46057,88390
2024,봉천,26759,24996,51755
2024,신림,58804,57085,115889
2024,신대방,26845,25959,52804
2024,구로디지털단지,63135,62543,125678
2024,시청,31341,29991,61332
2024,신당,16034,16671,32705
2024,상왕십리,15720,15471,31191
2024,왕십리,16599,15109,31708
2024,한양대,8728,9232,17960
2024,성수,47844,52793,100637
2024,건대입구,35736,37810,73546
2024,구의,27053,26235,53288
2024,잠실나루,16562,15813,32375
2024,잠실,81206,79471,160677
2024,삼성,58721,60707,119428
2024,강남,88249,86339,174588
2024,교대,35665,42641,78306
2024,방배,17381,17902,35283
2024,사당,42949,46585,89534
2024,봉천,26315,24591,50906
2024,신림,58458,56256,114714
2024,신대방,26584,25627,52211
2024,구로디지털단지,62908,62582,125490
2024,대림,25059,25197,50256
2024,신도림,53908,52477,106385
2024,문래,25507,26107,51614
2024,영등포구청,25058,25543,50601
2024,당산,19263,22815,42078
2024,합정,34485,36933,71418
2024,홍대입구,71638,77735,149373
2024,이대,16767,18404,35171
2024,아현,11982,10998,22980
2024,충정로,11323,11990,23313
2024,용답,3050,3004,6054
2024,신설동,3586,3577,7163
2024,양천구청,7112,7594,14706
2024,용두,2880,2891,5771
2024,용답,3225,3116,6341
2024,시청,31924,30451,62375
2024,신당,16950,17836,34786
2024,상왕십리,16191,15752,31943
2024,왕십리,17263,15894,33157
2024,한양대,8985,9345,18330
2024,성수,49209,54453,103662
2024,건대입구,38686,42179,80865
2024,구의,27878,26717,54595
2024,잠실나루,16545,15616,32161
2024,잠실,82068,81111,163179
2024,삼성,56900,58060,114960
2024,강남,91231,90492,181723
2024,교대,35533,42534,78067
2024,방배,16882,17365,34247
2024,사당,45378,49656,95034
2024,봉천,27013,24532,51545
2024,신림,60445,58189,118634
2024,신대방,27592,26026,53618
2024,구로디지털단지,64264,63402,127666
2024,대림,25540,25871,51411
2024,신도림,56312,55024,111336
2024,문래,26059,27089,53148
2024,영등포구청,25187,25689,50876
2024,당산,19473,23066,42539
2024,합정,37020,41794,78814
2024,홍대입구,77834,87946,165780
2024,이대,18841,20898,39739
2024,아현,12585,11393,23978
2024,충정로,11389,11945,23334
2024,신설동,4051,3955,8006
2024,양천구청,7294,7687,14981
2024,용두,2890,2810,5700
2024,시청,14084,11794,25878
2024,신당,12764,13652,26416
2024,상왕십리,10628,10225,20853
2024,왕십리,13700,13222,26922
2024,한양대,4893,5030,9923
2024,성수,32891,38100,70991
2024,건대입구,35447,37965,73412
2024,구의,19025,17862,36887
2024,잠실나루,8617,8162,16779
2024,잠실,75390,72785,148175
2024,삼성,32809,32127,64936
2024,강남,59012,58918,117930
2024,교대,16830,20778,37608
2024,방배,10497,10567,21064
2024,사당,37133,40051,77184
2024,봉천,19143,17244,36387
2024,신림,47580,44939,92519
2024,신대방,20630,19125,39755
2024,구로디지털단지,38147,37421,75568
2024,대림,19285,19998,39283
2024,신도림,47648,48065,95713
2024,문래,14743,15770,30513
2024,영등포구청,14150,14893,29043
2024,당산,13593,14237,27830
2024,합정,31819,37042,68861
2024,홍대입구,83841,95403,179244
2024,이대,12945,13685,26630
2024,아현,8606,7780,16386
2024,충정로,6541,6789,13330
2024,용답,2416,2245,4661
2024,신설동,3703,3489,7192
2024,양천구청,4803,4800,9603
2024,용두,1980,1899,3879
2024,한양대,3196,3787,6983
2024,왕십리,9810,9629,19439
2024,상왕십리,7829,7960,15789
2024,신당,9347,9929,19276
2024,시청,8911,6964,15875
2024,성수,25427,28776,54203
2024,건대입구,26567,27596,54163
2024,구의,13068,13091,26159
2024,잠실나루,5973,5981,11954
2024,잠실,55169,51106,106275
2024,삼성,25830,24477,50307
2024,강남,34672,33482,68154
2024,교대,10911,13126,24037
2024,방배,7657,7861,15518
2024,사당,25686,27239,52925
2024,봉천,13535,13080,26615
2024,신림,35504,35286,70790
2024,신대방,16664,16034,32698
2024,구로디지털단지,27355,26532,53887
2024,대림,16672,16874,33546
2024,신도림,33297,33471,66768
2024,문래,9706,10384,20090
2024,영등포구청,10064,10454,20518
2024,당산,9552,9842,19394
2024,합정,24305,25178,49483
2024,홍대입구,65922,67124,133046
2024,이대,9076,10463,19539
2024,아현,6078,5963,12041
2024,충정로,4635,5028,9663
2024,용답,1955,1956,3911
2024,신설동,3377,3363,6740
2024,양천구청,3518,3623,7141
2024,용두,1650,1646,3296
2024,시청,28967,28497,57464
2024,신당,15460,15878,31338
2024,상왕십리,15676,15554,31230
2024,왕십리,16652,14381,31033
2024,한양대,16200,18710,34910
2024,성수,44458,48772,93230
2024,건대입구,36154,37656,73810
2024,구의,27038,26541,53579
2024,잠실나루,16947,16477,33424
2024,잠실,72077,71843,143920
2024,삼성,54709,56604,111313
2024,강남,84298,82371,166669
2024,교대,33980,40694,74674
2024,방배,19879,20618,40497
2024,사당,40886,43886,84772
2024,봉천,26485,24860,51345
2024,신림,56347,55019,111366
2024,신대방,26386,25492,51878
2024,구로디지털단지,62283,62296,124579
2024,대림,25966,26478,52444
2024,신도림,51336,49681,101017
2024,문래,25258,25774,51032
2024,영등포구청,24476,25116,49592
2024,당산,19751,22999,42750
2024,합정,30384,32041,62425
2024,홍대입구,66625,70028,136653
2024,이대,19323,22007,41330
2024,아현,11822,11125,22947
2024,충정로,11012,11533,22545
2024,용답,3408,3488,6896
2024,신설동,3526,3551,7077
2024,양천구청,7458,8030,15488
2024,용두,2755,2821,5576
2024,용두,2815,2867,5682
2024,양천구청,7667,8214,15881
2024,신설동,3612,3536,7148
2024,용답,3459,3493,6952
2024,충정로,11575,12286,23861
2024,아현,12399,11669,24068
2024,이대,20229,22570,42799
2024,홍대입구,67317,72117,139434
2024,합정,32253,34419,66672
2024,당산,20615,24054,44669
2024,영등포구청,25280,25867,51147
2024,문래,25672,26360,52032
2024,신도림,53744,52294,106038
2024,대림,25958,26279,52237
2024,구로디지털단지,63488,63176,126664
2024,신대방,27138,26169,53307
2024,신림,58021,56772,114793
2024,봉천,26712,24918,51630
2024,사당,43178,46710,89888
2024,방배,21641,22426,44067
2024,교대,35653,42373,78026
2024,강남,87065,85321,172386
2024,삼성,57275,59146,116421
2024,잠실,76197,75683,151880
2024,잠실나루,17768,17133,34901
2024,구의,27816,27050,54866
2024,건대입구,35964,37712,73676
2024,성수,47023,51321,98344
2024,한양대,17554,19812,37366
2024,왕십리,16931,14861,31792
2024,상왕십리,16471,16025,32496
2024,신당,16049,16993,33042
2024,시청,31570,30915,62485
2024,용두,2811,2903,5714
2024,양천구청,7722,8174,15896
2024,신설동,3855,3719,7574
2024,용답,3366,3350,6716
2024,충정로,11782,12618,24400
2024,아현,12368,11573,23941
2024,이대,20880,23240,44120
2024,홍대입구,69443,74367,143810
2024,합정,33369,35664,69033
2024,당산,20814,24174,44988
2024,영등포구청,25331,26198,51529
2024,문래,26204,26802,53006
2024,신도림,55290,53595,108885
2024,대림,26139,26566,52705
2024,구로디지털단지,64095,64211,128306
2024,신대방,27327,26414,53741
2024,신림,59749,57934,117683
2024,봉천,26856,25051,51907
2024,사당,43263,47070,90333
2024,방배,21095,21811,42906
2024,교대,36136,42976,79112
2024,강남,86586,85052,171638
2024,삼성,59867,60974,120841
2024,잠실,78765,78113,156878
2024,잠실나루,17504,17015,34519
2024,구의,27673,27020,54693
2024,건대입구,37519,39633,77152
2024,성수,47273,51995,99268
2024,한양대,16735,18642,35377
2024,왕십리,18114,15857,33971
2024,상왕십리,16396,16278,32674
2024,신당,16459,17046,33505
2024,시청,31836,30340,62176
2024,용두,2792,2884,5676
2024,양천구청,7596,8176,15772
2024,신설동,3863,3682,7545
2024,용답,3351,3425,6776
2024,충정로,11490,12253,23743
2024,아현,12296,11765,24061
2024,이대,20768,23100,43868
2024,홍대입구,70057,75860,145917
2024,합정,34159,37853,72012
2024,당산,20701,24376,45077
2024,영등포구청,25078,26087,51165
2024,문래,25986,26562,52548
2024,신도림,55213,53730,108943
2024,대림,25510,25671,51181
2024,구로디지털단지,63498,63156,126654
2024,신대방,27116,26241,53357
2024,신림,58955,57707,116662
2024,봉천,26976,25201,52177
2024,사당,44097,47663,91760
2024,방배,21014,21862,42876
2024,교대,36234,43329,79563
2024,강남,88582,86376,174958
2024,삼성,61014,62537,123551
2024,잠실,79457,78766,158223
2024,잠실나루,17135,16567,33702
2024,구의,27831,27131,54962
2024,건대입구,36957,38775,75732
2024,성수,46841,51383,98224
2024,한양대,16702,18602,35304
2024,왕십리,17997,15824,33821
2024,상왕십리,16284,16072,32356
2024,신당,16276,16757,33033
2024,시청,31148,29625,60773
2024,시청,31090,29630,60720
2024,신당,17229,18221,35450
2024,상왕십리,16780,16153,32933
2024,왕십리,18616,16602,35218
2024,한양대,14239,15693,29932
2024,성수,52462,57943,110405
2024,건대입구,39786,42880,82666
2024,구의,28548,27444,55992
2024,잠실나루,17112,16354,33466
2024,잠실,84605,84372,168977
2024,삼성,62208,62864,125072
2024,강남,93601,93080,186681
2024,교대,37061,44462,81523
2024,방배,19337,19825,39162
2024,사당,47295,52040,99335
2024,봉천,27358,25044,52402
2024,신림,61160,59186,120346
2024,신대방,27754,26454,54208
2024,구로디지털단지,64619,64366,128985
2024,대림,26119,26683,52802
2024,신도림,56493,55650,112143
2024,문래,26831,27970,54801
2024,영등포구청,25630,26366,51996
2024,당산,21034,24790,45824
2024,합정,36241,40477,76718
2024,홍대입구,78086,88613,166699
2024,이대,20714,21905,42619
2024,아현,12720,11625,24345
2024,충정로,11649,12248,23897
2024,신설동,4219,4151,8370
2024,양천구청,7668,8100,15768
2024,용두,3005,2923,5928
2024,용답,3510,3407,6917
2024,용두,2210,2237,4447
2024,양천구청,4997,4998,9995
2024,신설동,3866,3579,7445
2024,용답,2545,2317,4862
2024,충정로,6949,7328,14277
2024,아현,9391,8349,17740
2024,이대,14261,15357,29618
2024,홍대입구,87449,100644,188093
2024,합정,33894,38960,72854
2024,당산,15117,16330,31447
2024,영등포구청,15263,16128,31391
2024,문래,15600,16886,32486
2024,신도림,49744,50048,99792
2024,대림,20530,21087,41617
2024,구로디지털단지,39310,38339,77649
2024,신대방,21899,20334,42233
2024,신림,49955,47699,97654
2024,봉천,19792,18088,37880
2024,사당,38995,43238,82233
2024,방배,11457,11469,22926
2024,교대,18840,23317,42157
2024,강남,67205,68112,135317
2024,삼성,42043,38891,80934
2024,잠실,77761,76098,153859
2024,잠실나루,9318,8952,18270
2024,구의,20702,19489,40191
2024,건대입구,38273,40915,79188
2024,성수,38086,44333,82419
2024,한양대,6278,6211,12489
2024,왕십리,14523,14063,28586
2024,상왕십리,11504,11029,22533
2024,신당,13982,15543,29525
2024,시청,14268,11894,26162
2024,시청,9496,7222,16718
2024,신당,9509,10420,19929
2024,상왕십리,8085,8179,16264
2024,왕십리,10295,9593,19888
2024,한양대,3656,4118,7774
2024,성수,29768,33397,63165
2024,건대입구,28149,28871,57020
2024,구의,13716,13578,27294
2024,잠실나루,6300,6272,12572
2024,잠실,57306,53635,110941
2024,삼성,28772,27532,56304
2024,강남,37439,36349,73788
2024,교대,11506,13647,25153
2024,방배,7724,7837,15561
2024,사당,26637,28396,55033
2024,봉천,14012,13263,27275
2024,신림,36427,35635,72062
2024,신대방,16801,16293,33094
2024,구로디지털단지,27647,26847,54494
2024,대림,17112,17363,34475
2024,신도림,34363,34112,68475
2024,문래,9704,10320,20024
2024,영등포구청,9960,10258,20218
2024,당산,10347,11047,21394
2024,합정,25132,25943,51075
2024,홍대입구,68977,70346,139323
2024,이대,9831,11225,21056
2024,아현,6336,6125,12461
2024,충정로,4645,5086,9731
2024,용답,2049,2017,4066
2024,신설동,3405,3367,6772
2024,양천구청,3616,3722,7338
2024,용두,1572,1586,3158
2024,시청,29264,28267,57531
2024,신당,15570,16171,31741
2024,상왕십리,15987,15903,31890
2024,왕십리,17083,14414,31497
2024,한양대,16579,18775,35354
2024,성수,45014,49151,94165
2024,건대입구,35774,37376,73150
2024,구의,27204,26675,53879
2024,잠실나루,17128,16544,33672
2024,잠실,73451,72969,146420
2024,삼성,55289,57303,112592
2024,강남,85482,84043,169525
2024,교대,35310,42382,77692
2024,방배,20125,20651,40776
2024,사당,41714,45114,86828
2024,봉천,26640,25134,51774
2024,신림,57556,55842,113398
2024,신대방,26931,25972,52903
2024,구로디지털단지,62783,62497,125280
2024,대림,25917,26363,52280
2024,신도림,52759,50891,103650
2024,문래,25823,26442,52265
2024,영등포구청,25437,26117,51554
2024,당산,20005,23732,43737
2024,합정,31374,33282,64656
2024,홍대입구,65755,68775,134530
2024,이대,20021,22896,42917
2024,아현,12035,11285,23320
2024,충정로,11201,11855,23056
2024,용답,3465,3525,6990
